Time_s,Position_m,Velocity_ms,Control_Force_N
6.164000,1.002539,-0.013323,9.941463
6.165000,1.002525,-0.013371,9.941600
6.166000,1.002512,-0.013417,9.941739
6.167000,1.002498,-0.013464,9.941878
6.168000,1.002485,-0.013509,9.942018
6.169000,1.002471,-0.013555,9.942159
6.170000,1.002458,-0.013600,9.942301
6.171000,1.002444,-0.013645,9.942444
6.172000,1.002431,-0.013689,9.942589
6.173000,1.002417,-0.013733,9.942734
6.174000,1.002403,-0.013776,9.942880
6.175000,1.002389,-0.013819,9.943027
6.176000,1.002375,-0.013862,9.943175
6.177000,1.002362,-0.013904,9.943324
6.178000,1.002348,-0.013946,9.943475
6.179000,1.002334,-0.013988,9.943626
6.180000,1.002320,-0.014029,9.943778
6.181000,1.002306,-0.014069,9.943931
6.182000,1.002291,-0.014110,9.944085
6.183000,1.002277,-0.014150,9.944240
6.184000,1.002263,-0.014189,9.944396
6.185000,1.002249,-0.014228,9.944553
6.186000,1.002235,-0.014267,9.944710
6.187000,1.002220,-0.014305,9.944869
6.188000,1.002206,-0.014343,9.945029
6.189000,1.002192,-0.014380,9.945189
6.190000,1.002177,-0.014417,9.945351
6.191000,1.002163,-0.014454,9.945513
6.192000,1.002148,-0.014490,9.945676
6.193000,1.002134,-0.014526,9.945841
6.194000,1.002119,-0.014561,9.946006
6.195000,1.002105,-0.014596,9.946172
6.196000,1.002090,-0.014631,9.946339
6.197000,1.002076,-0.014665,9.946506
6.198000,1.002061,-0.014698,9.946675
6.199000,1.002046,-0.014732,9.946845
6.200000,1.002031,-0.014765,9.947015
6.201000,1.002017,-0.014797,9.947186
6.202000,1.002002,-0.014829,9.947358
6.203000,1.001987,-0.014861,9.947531
6.204000,1.001972,-0.014892,9.947705
6.205000,1.001957,-0.014923,9.947880
6.206000,1.001942,-0.014954,9.948055
6.207000,1.001927,-0.014984,9.948231
6.208000,1.001912,-0.015013,9.948408
6.209000,1.001897,-0.015043,9.948586
6.210000,1.001882,-0.015071,9.948765
6.211000,1.001867,-0.015100,9.948944
6.212000,1.001852,-0.015128,9.949125
6.213000,1.001837,-0.015155,9.949306
6.214000,1.001822,-0.015183,9.949488
6.215000,1.001806,-0.015209,9.949671
6.216000,1.001791,-0.015236,9.949854
6.217000,1.001776,-0.015262,9.950038
6.218000,1.001761,-0.015287,9.950223
6.219000,1.001745,-0.015313,9.950409
6.220000,1.001730,-0.015337,9.950596
6.221000,1.001715,-0.015362,9.950783
6.222000,1.001699,-0.015386,9.950971
6.223000,1.001684,-0.015409,9.951160
6.224000,1.001669,-0.015432,9.951349
6.225000,1.001653,-0.015455,9.951539
6.226000,1.001638,-0.015477,9.951730
6.227000,1.001622,-0.015499,9.951922
6.228000,1.001607,-0.015521,9.952114
6.229000,1.001591,-0.015542,9.952308
6.230000,1.001576,-0.015562,9.952501
6.231000,1.001560,-0.015583,9.952696
6.232000,1.001544,-0.015603,9.952891
6.233000,1.001529,-0.015622,9.953087
6.234000,1.001513,-0.015641,9.953283
6.235000,1.001497,-0.015660,9.953481
6.236000,1.001482,-0.015678,9.953679
6.237000,1.001466,-0.015696,9.953877
6.238000,1.001450,-0.015713,9.954076
6.239000,1.001435,-0.015730,9.954276
6.240000,1.001419,-0.015747,9.954477
6.241000,1.001403,-0.015763,9.954678
6.242000,1.001387,-0.015779,9.954880
6.243000,1.001372,-0.015794,9.955082
6.244000,1.001356,-0.015809,9.955285
6.245000,1.001340,-0.015824,9.955489
6.246000,1.001324,-0.015838,9.955693
6.247000,1.001308,-0.015852,9.955898
6.248000,1.001292,-0.015865,9.956103
6.249000,1.001277,-0.015879,9.956309
6.250000,1.001261,-0.015891,9.956516
6.251000,1.001245,-0.015903,9.956723
6.252000,1.001229,-0.015915,9.956931
6.253000,1.001213,-0.015927,9.957139
6.254000,1.001197,-0.015938,9.957348
6.255000,1.001181,-0.015948,9.957558
6.256000,1.001165,-0.015958,9.957768
6.257000,1.001149,-0.015968,9.957979
6.258000,1.001133,-0.015978,9.958190
6.259000,1.001117,-0.015987,9.958401
6.260000,1.001101,-0.015995,9.958614
6.261000,1.001085,-0.016004,9.958826
6.262000,1.001069,-0.016011,9.959040
6.263000,1.001053,-0.016019,9.959253
6.264000,1.001037,-0.016026,9.959468
6.265000,1.001021,-0.016033,9.959682
6.266000,1.001005,-0.016039,9.959898
6.267000,1.000989,-0.016045,9.960114
6.268000,1.000973,-0.016050,9.960330
6.269000,1.000957,-0.016055,9.960547
6.270000,1.000941,-0.016060,9.960764
6.271000,1.000925,-0.016064,9.960981
6.272000,1.000909,-0.016068,9.961200
6.273000,1.000893,-0.016072,9.961418
6.274000,1.000877,-0.016075,9.961637
6.275000,1.000861,-0.016078,9.961857
6.276000,1.000844,-0.016080,9.962077
6.277000,1.000828,-0.016082,9.962297
6.278000,1.000812,-0.016083,9.962518
6.279000,1.000796,-0.016085,9.962739
6.280000,1.000780,-0.016086,9.962961
6.281000,1.000764,-0.016086,9.963183
6.282000,1.000748,-0.016086,9.963405
6.283000,1.000732,-0.016086,9.963628
6.284000,1.000716,-0.016085,9.963851
6.285000,1.000700,-0.016084,9.964075
6.286000,1.000684,-0.016082,9.964299
6.287000,1.000667,-0.016081,9.964523
6.288000,1.000651,-0.016078,9.964748
6.289000,1.000635,-0.016076,9.964973
6.290000,1.000619,-0.016073,9.965199
6.291000,1.000603,-0.016069,9.965425
6.292000,1.000587,-0.016066,9.965651
6.293000,1.000571,-0.016061,9.965877
6.294000,1.000555,-0.016057,9.966104
6.295000,1.000539,-0.016052,9.966332
6.296000,1.000523,-0.016047,9.966559
6.297000,1.000507,-0.016041,9.966787
6.298000,1.000491,-0.016035,9.967015
6.299000,1.000475,-0.016029,9.967244
6.300000,1.000459,-0.016022,9.967472
6.301000,1.000443,-0.016015,9.967701
6.302000,1.000427,-0.016007,9.967931
6.303000,1.000411,-0.016000,9.968160
6.304000,1.000395,-0.015991,9.968390
6.305000,1.000379,-0.015983,9.968621
6.306000,1.000363,-0.015974,9.968851
6.307000,1.000347,-0.015965,9.969082
6.308000,1.000331,-0.015955,9.969313
6.309000,1.000315,-0.015945,9.969544
6.310000,1.000299,-0.015934,9.969775
6.311000,1.000283,-0.015924,9.970007
6.312000,1.000267,-0.015913,9.970239
6.313000,1.000251,-0.015901,9.970471
6.314000,1.000235,-0.015889,9.970704
6.315000,1.000219,-0.015877,9.970936
6.316000,1.000203,-0.015864,9.971169
6.317000,1.000188,-0.015852,9.971402
6.318000,1.000172,-0.015838,9.971635
6.319000,1.000156,-0.015825,9.971869
6.320000,1.000140,-0.015811,9.972102
6.321000,1.000124,-0.015796,9.972336
6.322000,1.000109,-0.015782,9.972570
6.323000,1.000093,-0.015767,9.972804
6.324000,1.000077,-0.015751,9.973039
6.325000,1.000061,-0.015735,9.973273
6.326000,1.000045,-0.015719,9.973508
6.327000,1.000030,-0.015703,9.973743
6.328000,1.000014,-0.015686,9.973977
6.329000,0.999998,-0.015669,9.974213
6.330000,0.999983,-0.015652,9.974448
6.331000,0.999967,-0.015634,9.974683
6.332000,0.999951,-0.015616,9.974918
6.333000,0.999936,-0.015597,9.975154
6.334000,0.999920,-0.015578,9.975390
6.335000,0.999905,-0.015559,9.975625
6.336000,0.999889,-0.015540,9.975861
6.337000,0.999874,-0.015520,9.976097
6.338000,0.999858,-0.015500,9.976333
6.339000,0.999843,-0.015479,9.976569
6.340000,0.999827,-0.015458,9.976806
6.341000,0.999812,-0.015437,9.977042
6.342000,0.999796,-0.015415,9.977278
6.343000,0.999781,-0.015394,9.977515
6.344000,0.999765,-0.015371,9.977751
6.345000,0.999750,-0.015349,9.977987
6.346000,0.999735,-0.015326,9.978224
6.347000,0.999719,-0.015303,9.978461
6.348000,0.999704,-0.015279,9.978697
6.349000,0.999689,-0.015256,9.978934
6.350000,0.999674,-0.015231,9.979170
6.351000,0.999658,-0.015207,9.979407
6.352000,0.999643,-0.015182,9.979644
6.353000,0.999628,-0.015157,9.979880
6.354000,0.999613,-0.015132,9.980117
6.355000,0.999598,-0.015106,9.980354
6.356000,0.999583,-0.015080,9.980591
6.357000,0.999568,-0.015054,9.980827
6.358000,0.999553,-0.015027,9.981064
6.359000,0.999538,-0.015000,9.981300
6.360000,0.999523,-0.014973,9.981537
6.361000,0.999508,-0.014945,9.981773
6.362000,0.999493,-0.014917,9.982010
6.363000,0.999478,-0.014889,9.982246
6.364000,0.999463,-0.014860,9.982483
6.365000,0.999448,-0.014831,9.982719
6.366000,0.999433,-0.014802,9.982955
6.367000,0.999418,-0.014773,9.983192
6.368000,0.999404,-0.014743,9.983428
6.369000,0.999389,-0.014713,9.983664
6.370000,0.999374,-0.014683,9.983900
6.371000,0.999360,-0.014652,9.984135
6.372000,0.999345,-0.014621,9.984371
6.373000,0.999330,-0.014590,9.984607
6.374000,0.999316,-0.014558,9.984842
6.375000,0.999301,-0.014526,9.985078
6.376000,0.999287,-0.014494,9.985313
6.377000,0.999272,-0.014462,9.985548
6.378000,0.999258,-0.014429,9.985783
6.379000,0.999243,-0.014396,9.986018
6.380000,0.999229,-0.014363,9.986253
6.381000,0.999215,-0.014329,9.986488
6.382000,0.999200,-0.014295,9.986722
6.383000,0.999186,-0.014261,9.986957
6.384000,0.999172,-0.014227,9.987191
6.385000,0.999158,-0.014192,9.987425
6.386000,0.999143,-0.014157,9.987659
6.387000,0.999129,-0.014122,9.987892
6.388000,0.999115,-0.014086,9.988126
6.389000,0.999101,-0.014050,9.988359
6.390000,0.999087,-0.014014,9.988592
6.391000,0.999073,-0.013978,9.988825
6.392000,0.999059,-0.013941,9.989058
6.393000,0.999045,-0.013904,9.989291
6.394000,0.999031,-0.013867,9.989523
6.395000,0.999017,-0.013830,9.989755
6.396000,0.999004,-0.013792,9.989987
6.397000,0.998990,-0.013754,9.990219
6.398000,0.998976,-0.013716,9.990450
6.399000,0.998962,-0.013677,9.990681
6.400000,0.998949,-0.013638,9.990912
6.401000,0.998935,-0.013599,9.991143
6.402000,0.998922,-0.013560,9.991374
6.403000,0.998908,-0.013520,9.991604
6.404000,0.998895,-0.013481,9.991834
6.405000,0.998881,-0.013440,9.992064
6.406000,0.998868,-0.013400,9.992293
6.407000,0.998854,-0.013360,9.992522
6.408000,0.998841,-0.013319,9.992751
6.409000,0.998828,-0.013278,9.992980
6.410000,0.998814,-0.013236,9.993208
6.411000,0.998801,-0.013195,9.993436
6.412000,0.998788,-0.013153,9.993664
6.413000,0.998775,-0.013111,9.993891
6.414000,0.998762,-0.013069,9.994118
6.415000,0.998749,-0.013026,9.994345
6.416000,0.998736,-0.012983,9.994572
6.417000,0.998723,-0.012940,9.994798
6.418000,0.998710,-0.012897,9.995024
6.419000,0.998697,-0.012854,9.995249
6.420000,0.998684,-0.012810,9.995474
6.421000,0.998671,-0.012766,9.995699
6.422000,0.998659,-0.012722,9.995924
6.423000,0.998646,-0.012677,9.996148
6.424000,0.998633,-0.012633,9.996372
6.425000,0.998621,-0.012588,9.996595
6.426000,0.998608,-0.012543,9.996818
6.427000,0.998596,-0.012497,9.997041
6.428000,0.998583,-0.012452,9.997264
6.429000,0.998571,-0.012406,9.997486
6.430000,0.998558,-0.012360,9.997707
6.431000,0.998546,-0.012314,9.997928
6.432000,0.998534,-0.012267,9.998149
6.433000,0.998521,-0.012221,9.998370
6.434000,0.998509,-0.012174,9.998590
6.435000,0.998497,-0.012127,9.998809
6.436000,0.998485,-0.012080,9.999029
6.437000,0.998473,-0.012032,9.999248
6.438000,0.998461,-0.011984,9.999466
6.439000,0.998449,-0.011936,9.999684
6.440000,0.998437,-0.011888,9.999902
6.441000,0.998425,-0.011840,10.000119
6.442000,0.998413,-0.011792,10.000335
6.443000,0.998401,-0.011743,10.000552
6.444000,0.998390,-0.011694,10.000768
6.445000,0.998378,-0.011645,10.000983
6.446000,0.998366,-0.011595,10.001198
6.447000,0.998355,-0.011546,10.001413
6.448000,0.998343,-0.011496,10.001627
6.449000,0.998332,-0.011446,10.001840
6.450000,0.998320,-0.011396,10.002053
6.451000,0.998309,-0.011346,10.002266
6.452000,0.998298,-0.011296,10.002478
6.453000,0.998287,-0.011245,10.002690
6.454000,0.998275,-0.011194,10.002901
6.455000,0.998264,-0.011143,10.003112
6.456000,0.998253,-0.011092,10.003322
6.457000,0.998242,-0.011041,10.003532
6.458000,0.998231,-0.010989,10.003741
6.459000,0.998220,-0.010937,10.003950
6.460000,0.998209,-0.010885,10.004158
6.461000,0.998198,-0.010833,10.004366
6.462000,0.998187,-0.010781,10.004573
6.463000,0.998177,-0.010729,10.004780
6.464000,0.998166,-0.010676,10.004986
6.465000,0.998155,-0.010623,10.005192
6.466000,0.998145,-0.010570,10.005397
6.467000,0.998134,-0.010517,10.005602
6.468000,0.998124,-0.010464,10.005806
6.469000,0.998113,-0.010411,10.006009
6.470000,0.998103,-0.010357,10.006213
6.471000,0.998092,-0.010303,10.006415
6.472000,0.998082,-0.010249,10.006617
6.473000,0.998072,-0.010195,10.006818
6.474000,0.998062,-0.010141,10.007019
6.475000,0.998052,-0.010087,10.007219
6.476000,0.998042,-0.010032,10.007419
6.477000,0.998032,-0.009978,10.007618
6.478000,0.998022,-0.009923,10.007817
6.479000,0.998012,-0.009868,10.008015
6.480000,0.998002,-0.009813,10.008212
6.481000,0.997992,-0.009758,10.008409
6.482000,0.997982,-0.009702,10.008605
6.483000,0.997973,-0.009647,10.008801
6.484000,0.997963,-0.009591,10.008996
6.485000,0.997954,-0.009535,10.009190
6.486000,0.997944,-0.009479,10.009384
6.487000,0.997935,-0.009423,10.009577
6.488000,0.997925,-0.009367,10.009770
6.489000,0.997916,-0.009311,10.009962
6.490000,0.997907,-0.009254,10.010153
6.491000,0.997897,-0.009198,10.010344
6.492000,0.997888,-0.009141,10.010534
6.493000,0.997879,-0.009084,10.010724
6.494000,0.997870,-0.009027,10.010913
6.495000,0.997861,-0.008970,10.011101
6.496000,0.997852,-0.008913,10.011289
6.497000,0.997843,-0.008856,10.011476
6.498000,0.997834,-0.008798,10.011662
6.499000,0.997826,-0.008741,10.011848
6.500000,0.997817,-0.008683,10.012033
6.501000,0.997808,-0.008625,10.012218
6.502000,0.997800,-0.008567,10.012401
6.503000,0.997791,-0.008509,10.012584
6.504000,0.997783,-0.008451,10.012767
6.505000,0.997774,-0.008393,10.012949
6.506000,0.997766,-0.008334,10.013130
6.507000,0.997757,-0.008276,10.013310
6.508000,0.997749,-0.008218,10.013490
6.509000,0.997741,-0.008159,10.013669
6.510000,0.997733,-0.008100,10.013848
6.511000,0.997725,-0.008041,10.014026
6.512000,0.997717,-0.007982,10.014203
6.513000,0.997709,-0.007923,10.014379
6.514000,0.997701,-0.007864,10.014555
6.515000,0.997693,-0.007805,10.014730
6.516000,0.997685,-0.007746,10.014904
6.517000,0.997678,-0.007686,10.015078
6.518000,0.997670,-0.007627,10.015251
6.519000,0.997662,-0.007567,10.015423
6.520000,0.997655,-0.007508,10.015595
6.521000,0.997647,-0.007448,10.015765
6.522000,0.997640,-0.007388,10.015936
6.523000,0.997633,-0.007328,10.016105
6.524000,0.997625,-0.007268,10.016274
6.525000,0.997618,-0.007208,10.016442
6.526000,0.997611,-0.007148,10.016609
6.527000,0.997604,-0.007088,10.016775
6.528000,0.997597,-0.007028,10.016941
6.529000,0.997590,-0.006967,10.017106
6.530000,0.997583,-0.006907,10.017271
6.531000,0.997576,-0.006847,10.017434
6.532000,0.997569,-0.006786,10.017597
6.533000,0.997562,-0.006725,10.017759
6.534000,0.997556,-0.006665,10.017921
6.535000,0.997549,-0.006604,10.018081
6.536000,0.997542,-0.006543,10.018241
6.537000,0.997536,-0.006482,10.018400
6.538000,0.997529,-0.006422,10.018559
6.539000,0.997523,-0.006361,10.018716
6.540000,0.997517,-0.006300,10.018873
6.541000,0.997510,-0.006239,10.019029
6.542000,0.997504,-0.006178,10.019185
6.543000,0.997498,-0.006116,10.019339
6.544000,0.997492,-0.006055,10.019493
6.545000,0.997486,-0.005994,10.019646
6.546000,0.997480,-0.005933,10.019799
6.547000,0.997474,-0.005871,10.019950
6.548000,0.997468,-0.005810,10.020101
6.549000,0.997463,-0.005749,10.020251
6.550000,0.997457,-0.005687,10.020400
6.551000,0.997451,-0.005626,10.020549
6.552000,0.997446,-0.005564,10.020696
6.553000,0.997440,-0.005503,10.020843
6.554000,0.997435,-0.005441,10.020989
6.555000,0.997429,-0.005379,10.021134
6.556000,0.997424,-0.005318,10.021279
6.557000,0.997418,-0.005256,10.021423
6.558000,0.997413,-0.005194,10.021566
6.559000,0.997408,-0.005133,10.021708
6.560000,0.997403,-0.005071,10.021849
6.561000,0.997398,-0.005009,10.021989
6.562000,0.997393,-0.004947,10.022129
6.563000,0.997388,-0.004886,10.022268
6.564000,0.997383,-0.004824,10.022406
6.565000,0.997378,-0.004762,10.022544
6.566000,0.997374,-0.004700,10.022680
6.567000,0.997369,-0.004638,10.022816
6.568000,0.997364,-0.004576,10.022951
6.569000,0.997360,-0.004514,10.023085
6.570000,0.997355,-0.004452,10.023218
6.571000,0.997351,-0.004391,10.023350
6.572000,0.997347,-0.004329,10.023482
6.573000,0.997342,-0.004267,10.023613
6.574000,0.997338,-0.004205,10.023743
6.575000,0.997334,-0.004143,10.023872
6.576000,0.997330,-0.004081,10.024000
6.577000,0.997326,-0.004019,10.024128
6.578000,0.997322,-0.003957,10.024254
6.579000,0.997318,-0.003895,10.024380
6.580000,0.997314,-0.003833,10.024505
6.581000,0.997310,-0.003771,10.024629
6.582000,0.997306,-0.003710,10.024752
6.583000,0.997303,-0.003648,10.024875
6.584000,0.997299,-0.003586,10.024997
6.585000,0.997296,-0.003524,10.025117
6.586000,0.997292,-0.003462,10.025237
6.587000,0.997289,-0.003400,10.025357
6.588000,0.997285,-0.003338,10.025475
6.589000,0.997282,-0.003277,10.025592
6.590000,0.997279,-0.003215,10.025709
6.591000,0.997276,-0.003153,10.025825
6.592000,0.997272,-0.003091,10.025940
6.593000,0.997269,-0.003030,10.026054
6.594000,0.997266,-0.002968,10.026167
6.595000,0.997263,-0.002906,10.026279
6.596000,0.997261,-0.002845,10.026391
6.597000,0.997258,-0.002783,10.026501
6.598000,0.997255,-0.002722,10.026611
6.599000,0.997252,-0.002660,10.026720
6.600000,0.997250,-0.002599,10.026828
6.601000,0.997247,-0.002537,10.026935
6.602000,0.997245,-0.002476,10.027042
6.603000,0.997242,-0.002414,10.027147
6.604000,0.997240,-0.002353,10.027252
6.605000,0.997237,-0.002292,10.027356
6.606000,0.997235,-0.002230,10.027459
6.607000,0.997233,-0.002169,10.027561
6.608000,0.997231,-0.002108,10.027662
6.609000,0.997229,-0.002047,10.027762
6.610000,0.997227,-0.001986,10.027862
6.611000,0.997225,-0.001925,10.027960
6.612000,0.997223,-0.001864,10.028058
6.613000,0.997221,-0.001803,10.028155
6.614000,0.997219,-0.001742,10.028251
6.615000,0.997218,-0.001681,10.028346
6.616000,0.997216,-0.001620,10.028440
6.617000,0.997214,-0.001560,10.028534
6.618000,0.997213,-0.001499,10.028626
6.619000,0.997211,-0.001439,10.028718
6.620000,0.997210,-0.001378,10.028809
6.621000,0.997209,-0.001318,10.028899
6.622000,0.997207,-0.001257,10.028988
6.623000,0.997206,-0.001197,10.029076
6.624000,0.997205,-0.001137,10.029163
6.625000,0.997204,-0.001076,10.029249
6.626000,0.997203,-0.001016,10.029335
6.627000,0.997202,-0.000956,10.029420
6.628000,0.997201,-0.000896,10.029503
6.629000,0.997200,-0.000836,10.029586
6.630000,0.997199,-0.000776,10.029668
6.631000,0.997198,-0.000717,10.029749
6.632000,0.997198,-0.000657,10.029830
6.633000,0.997197,-0.000597,10.029909
6.634000,0.997196,-0.000538,10.029988
6.635000,0.997196,-0.000478,10.030065
6.636000,0.997196,-0.000419,10.030142
6.637000,0.997195,-0.000360,10.030218
6.638000,0.997195,-0.000300,10.030293
6.639000,0.997195,-0.000241,10.030367
6.640000,0.997194,-0.000182,10.030440
6.641000,0.997194,-0.000123,10.030512
6.642000,0.997194,-0.000064,10.030584
6.643000,0.997194,-0.000006,10.030654
6.644000,0.997194,0.000053,10.030724
6.645000,0.997194,0.000112,10.030793
6.646000,0.997194,0.000170,10.030861
6.647000,0.997194,0.000229,10.030928
6.648000,0.997195,0.000287,10.030994
6.649000,0.997195,0.000345,10.031060
6.650000,0.997195,0.000403,10.031124
6.651000,0.997196,0.000461,10.031187
6.652000,0.997196,0.000519,10.031250
6.653000,0.997197,0.000577,10.031312
6.654000,0.997198,0.000635,10.031373
6.655000,0.997198,0.000692,10.031433
6.656000,0.997199,0.000750,10.031492
6.657000,0.997200,0.000807,10.031550
6.658000,0.997201,0.000864,10.031608
6.659000,0.997201,0.000922,10.031664
6.660000,0.997202,0.000979,10.031720
6.661000,0.997203,0.001036,10.031774
6.662000,0.997204,0.001092,10.031828
6.663000,0.997206,0.001149,10.031881
6.664000,0.997207,0.001206,10.031933
6.665000,0.997208,0.001262,10.031985
6.666000,0.997209,0.001319,10.032035
6.667000,0.997211,0.001375,10.032084
6.668000,0.997212,0.001431,10.032133
6.669000,0.997213,0.001487,10.032181
6.670000,0.997215,0.001543,10.032227
6.671000,0.997217,0.001599,10.032273
6.672000,0.997218,0.001654,10.032318
6.673000,0.997220,0.001710,10.032363
6.674000,0.997222,0.001765,10.032406
6.675000,0.997223,0.001821,10.032448
6.676000,0.997225,0.001876,10.032490
6.677000,0.997227,0.001931,10.032531
6.678000,0.997229,0.001986,10.032571
6.679000,0.997231,0.002040,10.032610
6.680000,0.997233,0.002095,10.032648
6.681000,0.997235,0.002149,10.032685
6.682000,0.997237,0.002204,10.032721
6.683000,0.997240,0.002258,10.032757
6.684000,0.997242,0.002312,10.032791
6.685000,0.997244,0.002366,10.032825
6.686000,0.997247,0.002420,10.032858
6.687000,0.997249,0.002474,10.032890
6.688000,0.997252,0.002527,10.032921
6.689000,0.997254,0.002580,10.032951
6.690000,0.997257,0.002634,10.032981
6.691000,0.997260,0.002687,10.033009
